GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022301071,1610612750,MIN,Minnesota,1629162,Jordan McLaughlin,Jordan,,,12.000000:58,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,5.0,6.0
0022301071,1610612750,MIN,Minnesota,1631111,Wendell Moore Jr.,Wendell,,,0.000000:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
0022301071,1610612750,MIN,Minnesota,1631169,Josh Minott,Josh,,,0.000000:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0
0022301071,1610612750,MIN,Minnesota,1631159,Leonard Miller,Leonard,,,0.000000:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
0022301071,1610612750,MIN,Minnesota,1630568,Luka Garza,Luka,,,0.000000:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
0022301071,1610612750,MIN,Minnesota,203933,T.J. Warren,T.J.,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301071,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,35.000000:44,5.0,10.0,0.5,2.0,5.0,0.4,2.0,2.0,1.0,1.0,5.0,6.0,4.0,1.0,0.0,0.0,2.0,14.0,-7.0
0022301071,1610612743,DEN,Denver,203932,Aaron Gordon,Aaron,F,,30.000000:59,5.0,9.0,0.556,2.0,4.0,0.5,2.0,4.0,0.5,1.0,6.0,7.0,4.0,0.0,0.0,4.0,4.0,14.0,-5.0
0022301071,1610612743,DEN,Denver,203999,Nikola Jokic,Nikola,C,,36.000000:58,11.0,24.0,0.458,0.0,3.0,0.0,10.0,13.0,0.769,1.0,9.0,10.0,5.0,2.0,1.0,4.0,2.0,32.0,-9.0
0022301071,1610612743,DEN,Denver,203484,Kentavious Caldwell-Pope,Kentavious,G,,27.000000:31,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,-15.0
0022301071,1610612743,DEN,Denver,202704,Reggie Jackson,Reggie,G,,36.000000:30,4.0,15.0,0.267,2.0,5.0,0.4,2.0,2.0,1.0,2.0,2.0,4.0,10.0,2.0,0.0,3.0,6.0,12.0,-2.0
0022301071,1610612743,DEN,Denver,1631221,Collin Gillespie,Collin,,,4.000000:43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.0
0022301071,1610612743,DEN,Denver,1631128,Christian Braun,Christian,,,26.000000:22,2.0,10.0,0.2,1.0,3.0,0.333,3.0,4.0,0.75,4.0,1.0,5.0,2.0,0.0,0.0,0.0,5.0,8.0,-6.0
0022301071,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,,,11.000000:14,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-14.0
0022301071,1610612743,DEN,Denver,203200,Justin Holiday,Justin,,,15.000000:53,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,-3.0
0022301071,1610612743,DEN,Denver,201599,DeAndre Jordan,DeAndre,,,10.000000:16,5.0,7.0,0.714,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,7.0,0.0,0.0,0.0,1.0,1.0,11.0,-6.0
0022301071,1610612743,DEN,Denver,1631124,Julian Strawther,Julian,,,0.000000:46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0022301071,1610612743,DEN,Denver,1641816,Hunter Tyson,Hunter,,,0.000000:46,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0022301071,1610612743,DEN,Denver,1630643,Jay Huff,Jay,,,0.000000:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0022301071,1610612743,DEN,Denver,1629618,Jalen Pickett,Jalen,,,0.000000:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
0022301071,1610612743,DEN,Denver,1630296,Braxton Key,Braxton,,,0.000000:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0022301072,1610612745,HOU,Houston,1628415,Dillon Brooks,Dillon,F,,21.000000:25,2.0,7.0,0.286,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0
0022301072,1610612745,HOU,Houston,1641708,Amen Thompson,Amen,F,,40.000000:23,6.0,12.0,0.5,0.0,0.0,0.0,6.0,8.0,0.75,8.0,6.0,14.0,5.0,2.0,1.0,3.0,1.0,18.0,11.0
0022301072,1610612745,HOU,Houston,1631095,Jabari Smith Jr.,Jabari,C,,32.000000:41,4.0,12.0,0.333,3.0,8.0,0.375,3.0,4.0,0.75,0.0,5.0,5.0,1.0,2.0,1.0,0.0,2.0,14.0,10.0
0022301072,1610612745,HOU,Houston,1630224,Jalen Green,Jalen,G,,38.000000:35,11.0,24.0,0.458,4.0,11.0,0.364,8.0,14.0,0.571,2.0,7.0,9.0,6.0,2.0,0.0,4.0,2.0,34.0,0.0
0022301072,1610612745,HOU,Houston,1627832,Fred VanVleet,Fred,G,,42.000000:06,9.0,24.0,0.375,4.0,14.0,0.286,0.0,0.0,0.0,0.0,2.0,2.0,6.0,4.0,3.0,0.0,4.0,22.0,14.0
0022301072,1610612745,HOU,Houston,1629111,Jock Landale,Jock,,,25.000000:59,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,1.0,4.0,2.0,-8.0
0022301072,1610612745,HOU,Houston,1630256,Jae'Sean Tate,Jae'Sean,,,3.000000:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.0
0022301072,1610612745,HOU,Houston,201145,Jeff Green,Jeff,,,20.000000:22,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,-3.0
0022301072,1610612745,HOU,Houston,1628988,Aaron Holiday,Aaron,,,10.000000:21,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-14.0
0022301072,1610612745,HOU,Houston,203493,Reggie Bullock Jr.,Reggie,,,5.000000:08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0022301072,1610612745,HOU,Houston,1626246,Boban Marjanovic,Boban,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301072,1610612745,HOU,Houston,1631466,Nate Williams,Nate,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301072,1610612762,UTA,Utah,1641729,Brice Sensabaugh,Brice,F,,24.000000:44,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,1.0,0.0,2.0,1.0,0.0,-16.0
0022301072,1610612762,UTA,Utah,1641707,Taylor Hendricks,Taylor,F,,34.000000:40,3.0,7.0,0.429,2.0,5.0,0.4,0.0,0.0,0.0,2.0,7.0,9.0,2.0,0.0,2.0,1.0,2.0,8.0,-6.0
0022301072,1610612762,UTA,Utah,1628381,John Collins,John,C,,30.000000:15,10.0,14.0,0.714,4.0,5.0,0.8,6.0,6.0,1.0,2.0,9.0,11.0,0.0,1.0,2.0,0.0,3.0,30.0,-8.0
0022301072,1610612762,UTA,Utah,1629012,Collin Sexton,Collin,G,,44.000000:07,10.0,21.0,0.476,0.0,4.0,0.0,9.0,10.0,0.9,2.0,4.0,6.0,5.0,0.0,2.0,4.0,3.0,29.0,5.0
0022301072,1610612762,UTA,Utah,1641718,Keyonte George,Keyonte,G,,29.000000:08,3.0,12.0,0.25,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,6.0,3.0,6.0,-12.0
0022301072,1610612762,UTA,Utah,1627739,Kris Dunn,Kris,,,21.000000:39,5.0,7.0,0.714,1.0,2.0,0.5,0.0,0.0,0.0,0.0,8.0,8.0,1.0,1.0,3.0,2.0,6.0,11.0,16.0
0022301072,1610612762,UTA,Utah,1631117,Walker Kessler,Walker,,,17.000000:45,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,6.0,1.0,1.0,0.0,3.0,2.0,4.0,7.0
0022301072,1610612762,UTA,Utah,1630695,Micah Potter,Micah,,,13.000000:20,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
0022301072,1610612762,UTA,Utah,1630548,Johnny Juzang,Johnny,,,24.000000:22,5.0,7.0,0.714,1.0,3.0,0.333,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,12.0,4.0
0022301072,1610612762,UTA,Utah,1629659,Talen Horton-Tucker,Talen,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301072,1610612762,UTA,Utah,1630184,Kira Lewis Jr.,Kira,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301072,1610612762,UTA,Utah,1629677,Luka Samanic,Luka,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301072,1610612762,UTA,Utah,1630209,Omer Yurtseven,Omer,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301073,1610612742,DAL,Dallas,1627884,Derrick Jones Jr.,Derrick,F,,22.000000:03,3.0,7.0,0.429,1.0,3.0,0.333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,4.0
0022301073,1610612742,DAL,Dallas,1629023,P.J. Washington,P.J.,F,,33.000000:23,2.0,10.0,0.2,2.0,8.0,0.25,1.0,2.0,0.5,0.0,6.0,6.0,2.0,1.0,2.0,0.0,2.0,7.0,-3.0
0022301073,1610612742,DAL,Dallas,1629655,Daniel Gafford,Daniel,C,,23.000000:47,3.0,5.0,0.6,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,7.0,0.0,1.0,3.0,2.0,1.0,6.0,4.0
0022301073,1610612742,DAL,Dallas,202681,Kyrie Irving,Kyrie,G,,37.000000:57,11.0,16.0,0.688,3.0,5.0,0.6,5.0,6.0,0.833,0.0,3.0,3.0,2.0,0.0,0.0,2.0,1.0,30.0,8.0
0022301073,1610612742,DAL,Dallas,1629029,Luka Doncic,Luka,G,,40.000000:52,6.0,14.0,0.429,4.0,8.0,0.5,10.0,14.0,0.714,0.0,9.0,9.0,12.0,2.0,0.0,5.0,2.0,26.0,6.0
0022301073,1610612742,DAL,Dallas,1641726,Dereck Lively II,Dereck,,,23.000000:46,5.0,7.0,0.714,0.0,0.0,0.0,2.0,4.0,0.5,3.0,6.0,9.0,2.0,0.0,1.0,0.0,1.0,12.0,-1.0
0022301073,1610612742,DAL,Dallas,203957,Dante Exum,Dante,,,22.000000:41,2.0,6.0,0.333,2.0,5.0,0.4,2.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,4.0,8.0,-3.0
0022301073,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,,,20.000000:27,1.0,7.0,0.143,1.0,4.0,0.25,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,-3.0
0022301073,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,,,15.000000:05,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,8.0
0022301073,1610612742,DAL,Dallas,1630702,Jaden Hardy,Jaden,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301073,1610612742,DAL,Dallas,1630639,A.J. Lawson,A.J.,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301073,1610612742,DAL,Dallas,202693,Markieff Morris,Markieff,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301073,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301073,1610612758,SAC,Sacramento,203084,Harrison Barnes,Harrison,F,,39.000000:44,8.0,19.0,0.421,1.0,4.0,0.25,3.0,3.0,1.0,2.0,4.0,6.0,2.0,0.0,0.0,3.0,1.0,20.0,-4.0
0022301073,1610612758,SAC,Sacramento,1631099,Keegan Murray,Keegan,F,,35.000000:26,4.0,11.0,0.364,4.0,7.0,0.571,0.0,0.0,0.0,1.0,6.0,7.0,1.0,0.0,1.0,0.0,5.0,12.0,-3.0
0022301073,1610612758,SAC,Sacramento,1627734,Domantas Sabonis,Domantas,C,,36.000000:22,6.0,12.0,0.5,0.0,0.0,0.0,1.0,4.0,0.25,1.0,11.0,12.0,10.0,1.0,0.0,4.0,4.0,13.0,-3.0
0022301073,1610612758,SAC,Sacramento,1631165,Keon Ellis,Keon,G,,38.000000:05,5.0,12.0,0.417,4.0,9.0,0.444,2.0,2.0,1.0,1.0,5.0,6.0,1.0,3.0,0.0,2.0,4.0,16.0,0.0
0022301073,1610612758,SAC,Sacramento,1628368,De'Aaron Fox,De'Aaron,G,,40.000000:15,9.0,22.0,0.409,3.0,7.0,0.429,2.0,2.0,1.0,1.0,5.0,6.0,5.0,3.0,0.0,1.0,3.0,23.0,-3.0
0022301073,1610612758,SAC,Sacramento,1628370,Malik Monk,Malik,,,1.000000:26,1.0,2.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
0022301073,1610612758,SAC,Sacramento,1630558,Davion Mitchell,Davion,,,18.000000:39,4.0,6.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,8.0,1.0
0022301073,1610612758,SAC,Sacramento,1630537,Chris Duarte,Chris,,,7.000000:28,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
0022301073,1610612758,SAC,Sacramento,203458,Alex Len,Alex,,,11.000000:34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
0022301073,1610612758,SAC,Sacramento,1630556,Kessler Edwards,Kessler,,,11.000000:02,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,9.0,-8.0
0022301073,1610612758,SAC,Sacramento,1641732,Colby Jones,Colby,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301073,1610612758,SAC,Sacramento,201580,JaVale McGee,JaVale,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
